filepaths,labels
extracted_images/cocci/cocci/cocci.956.jpg,cocci
extracted_images/cocci/cocci/cocci.1826.jpg,cocci
extracted_images/cocci/cocci/cocci.1198.jpg,cocci
extracted_images/cocci/cocci/cocci.1832.jpg,cocci
extracted_images/cocci/cocci/cocci.759.jpg,cocci
extracted_images/cocci/cocci/cocci.981.jpg,cocci
extracted_images/cocci/cocci/cocci.1601.jpg,cocci
extracted_images/cocci/cocci/cocci.1167.jpg,cocci
extracted_images/cocci/cocci/cocci.1173.jpg,cocci
extracted_images/cocci/cocci/cocci.995.jpg,cocci
extracted_images/cocci/cocci/cocci.1615.jpg,cocci
extracted_images/cocci/cocci/cocci.765.jpg,cocci
extracted_images/cocci/cocci/cocci.771.jpg,cocci
extracted_images/cocci/cocci/cocci.1629.jpg,cocci
extracted_images/cocci/cocci/cocci.598.jpg,cocci
extracted_images/cocci/cocci/cocci.1365.jpg,cocci
extracted_images/cocci/cocci/cocci.1403.jpg,cocci
extracted_images/cocci/cocci/cocci.1417.jpg,cocci
extracted_images/cocci/cocci/cocci.229.jpg,cocci
extracted_images/cocci/cocci/cocci.1371.jpg,cocci
extracted_images/cocci/cocci/cocci.201.jpg,cocci
extracted_images/cocci/cocci/cocci.1359.jpg,cocci
extracted_images/cocci/cocci/cocci.567.jpg,cocci
extracted_images/cocci/cocci/cocci.573.jpg,cocci
extracted_images/cocci/cocci/cocci.215.jpg,cocci
extracted_images/cocci/cocci/cocci.528.jpg,cocci
extracted_images/cocci/cocci/cocci.1470.jpg,cocci
extracted_images/cocci/cocci/cocci.1316.jpg,cocci
extracted_images/cocci/cocci/cocci.1302.jpg,cocci
extracted_images/cocci/cocci/cocci.1464.jpg,cocci
extracted_images/cocci/cocci/cocci.514.jpg,cocci
extracted_images/cocci/cocci/cocci.272.jpg,cocci
extracted_images/cocci/cocci/cocci.266.jpg,cocci
extracted_images/cocci/cocci/cocci.500.jpg,cocci
extracted_images/cocci/cocci/cocci.1458.jpg,cocci
extracted_images/cocci/cocci/cocci.8.jpg,cocci
extracted_images/cocci/cocci/cocci.299.jpg,cocci
extracted_images/cocci/cocci/cocci.1114.jpg,cocci
extracted_images/cocci/cocci/cocci.1672.jpg,cocci
extracted_images/cocci/cocci/cocci.1666.jpg,cocci
extracted_images/cocci/cocci/cocci.1100.jpg,cocci
extracted_images/cocci/cocci/cocci.1128.jpg,cocci
extracted_images/cocci/cocci/cocci.1896.jpg,cocci
extracted_images/cocci/cocci/cocci.716.jpg,cocci
extracted_images/cocci/cocci/cocci.1882.jpg,cocci
extracted_images/cocci/cocci/cocci.702.jpg,cocci
extracted_images/cocci/cocci/cocci.1869.jpg,cocci
extracted_images/cocci/cocci/cocci.931.jpg,cocci
extracted_images/cocci/cocci/cocci.925.jpg,cocci
extracted_images/cocci/cocci/cocci.1855.jpg,cocci
extracted_images/cocci/cocci/cocci.1841.jpg,cocci
extracted_images/cocci/cocci/cocci.1699.jpg,cocci
extracted_images/cocci/cocci/cocci.919.jpg,cocci
extracted_images/cocci/cocci/cocci.79.jpg,cocci
extracted_images/cocci/cocci/cocci.1060.jpg,cocci
extracted_images/cocci/cocci/cocci.138.jpg,cocci
extracted_images/cocci/cocci/cocci.886.jpg,cocci
extracted_images/cocci/cocci/cocci.1706.jpg,cocci
extracted_images/cocci/cocci/cocci.892.jpg,cocci
extracted_images/cocci/cocci/cocci.1712.jpg,cocci
extracted_images/cocci/cocci/cocci.1074.jpg,cocci
extracted_images/cocci/cocci/cocci.45.jpg,cocci
extracted_images/cocci/cocci/cocci.104.jpg,cocci
extracted_images/cocci/cocci/cocci.662.jpg,cocci
extracted_images/cocci/cocci/cocci.676.jpg,cocci
extracted_images/cocci/cocci/cocci.51.jpg,cocci
extracted_images/cocci/cocci/cocci.1048.jpg,cocci
extracted_images/cocci/cocci/cocci.110.jpg,cocci
extracted_images/cocci/cocci/cocci.845.jpg,cocci
extracted_images/cocci/cocci/cocci.851.jpg,cocci
extracted_images/cocci/cocci/cocci.689.jpg,cocci
extracted_images/cocci/cocci/cocci.1909.jpg,cocci
extracted_images/cocci/cocci/cocci.86.jpg,cocci
extracted_images/cocci/cocci/cocci.879.jpg,cocci
extracted_images/cocci/cocci/cocci.1921.jpg,cocci
extracted_images/cocci/cocci/cocci.1935.jpg,cocci
extracted_images/cocci/cocci/cocci.92.jpg,cocci
extracted_images/cocci/cocci/cocci.1504.jpg,cocci
extracted_images/cocci/cocci/cocci.1262.jpg,cocci
extracted_images/cocci/cocci/cocci.1276.jpg,cocci
extracted_images/cocci/cocci/cocci.2019.jpg,cocci
extracted_images/cocci/cocci/cocci.1510.jpg,cocci
extracted_images/cocci/cocci/cocci.448.jpg,cocci
extracted_images/cocci/cocci/cocci.2031.jpg,cocci
extracted_images/cocci/cocci/cocci.1538.jpg,cocci
extracted_images/cocci/cocci/cocci.460.jpg,cocci
extracted_images/cocci/cocci/cocci.306.jpg,cocci
extracted_images/cocci/cocci/cocci.312.jpg,cocci
extracted_images/cocci/cocci/cocci.474.jpg,cocci
extracted_images/cocci/cocci/cocci.2025.jpg,cocci
extracted_images/cocci/cocci/cocci.1289.jpg,cocci
extracted_images/cocci/cocci/cocci.1288.jpg,cocci
extracted_images/cocci/cocci/cocci.313.jpg,cocci
extracted_images/cocci/cocci/cocci.2024.jpg,cocci
extracted_images/cocci/cocci/cocci.475.jpg,cocci
extracted_images/cocci/cocci/cocci.461.jpg,cocci
extracted_images/cocci/cocci/cocci.1539.jpg,cocci
extracted_images/cocci/cocci/cocci.2030.jpg,cocci
extracted_images/cocci/cocci/cocci.307.jpg,cocci
extracted_images/cocci/cocci/cocci.1277.jpg,cocci
extracted_images/cocci/cocci/cocci.449.jpg,cocci
extracted_images/cocci/cocci/cocci.1511.jpg,cocci
extracted_images/cocci/cocci/cocci.2018.jpg,cocci
extracted_images/cocci/cocci/cocci.1505.jpg,cocci
extracted_images/cocci/cocci/cocci.1263.jpg,cocci
extracted_images/cocci/cocci/cocci.1934.jpg,cocci
extracted_images/cocci/cocci/cocci.93.jpg,cocci
extracted_images/cocci/cocci/cocci.87.jpg,cocci
extracted_images/cocci/cocci/cocci.1920.jpg,cocci
extracted_images/cocci/cocci/cocci.878.jpg,cocci
extracted_images/cocci/cocci/cocci.1908.jpg,cocci
extracted_images/cocci/cocci/cocci.688.jpg,cocci
extracted_images/cocci/cocci/cocci.850.jpg,cocci
extracted_images/cocci/cocci/cocci.844.jpg,cocci
extracted_images/cocci/cocci/cocci.677.jpg,cocci
extracted_images/cocci/cocci/cocci.111.jpg,cocci
extracted_images/cocci/cocci/cocci.1049.jpg,cocci
extracted_images/cocci/cocci/cocci.50.jpg,cocci
extracted_images/cocci/cocci/cocci.105.jpg,cocci
extracted_images/cocci/cocci/cocci.44.jpg,cocci
extracted_images/cocci/cocci/cocci.663.jpg,cocci
extracted_images/cocci/cocci/cocci.1713.jpg,cocci
extracted_images/cocci/cocci/cocci.893.jpg,cocci
extracted_images/cocci/cocci/cocci.1075.jpg,cocci
extracted_images/cocci/cocci/cocci.139.jpg,cocci
extracted_images/cocci/cocci/cocci.1061.jpg,cocci
extracted_images/cocci/cocci/cocci.78.jpg,cocci
extracted_images/cocci/cocci/cocci.1707.jpg,cocci
extracted_images/cocci/cocci/cocci.887.jpg,cocci
extracted_images/cocci/cocci/cocci.918.jpg,cocci
extracted_images/cocci/cocci/cocci.1698.jpg,cocci
extracted_images/cocci/cocci/cocci.1840.jpg,cocci
extracted_images/cocci/cocci/cocci.1854.jpg,cocci
extracted_images/cocci/cocci/cocci.924.jpg,cocci
extracted_images/cocci/cocci/cocci.930.jpg,cocci
extracted_images/cocci/cocci/cocci.1868.jpg,cocci
extracted_images/cocci/cocci/cocci.703.jpg,cocci
extracted_images/cocci/cocci/cocci.1883.jpg,cocci
extracted_images/cocci/cocci/cocci.1129.jpg,cocci
extracted_images/cocci/cocci/cocci.717.jpg,cocci
extracted_images/cocci/cocci/cocci.1897.jpg,cocci
extracted_images/cocci/cocci/cocci.1667.jpg,cocci
extracted_images/cocci/cocci/cocci.1101.jpg,cocci
extracted_images/cocci/cocci/cocci.1115.jpg,cocci
extracted_images/cocci/cocci/cocci.1673.jpg,cocci
extracted_images/cocci/cocci/cocci.298.jpg,cocci
extracted_images/cocci/cocci/cocci.9.jpg,cocci
extracted_images/cocci/cocci/cocci.267.jpg,cocci
extracted_images/cocci/cocci/cocci.1459.jpg,cocci
extracted_images/cocci/cocci/cocci.501.jpg,cocci
extracted_images/cocci/cocci/cocci.515.jpg,cocci
extracted_images/cocci/cocci/cocci.273.jpg,cocci
extracted_images/cocci/cocci/cocci.1303.jpg,cocci
extracted_images/cocci/cocci/cocci.1465.jpg,cocci
extracted_images/cocci/cocci/cocci.1471.jpg,cocci
extracted_images/cocci/cocci/cocci.529.jpg,cocci
extracted_images/cocci/cocci/cocci.1317.jpg,cocci
extracted_images/cocci/cocci/cocci.1467.jpg,cocci
extracted_images/cocci/cocci/cocci.1301.jpg,cocci
extracted_images/cocci/cocci/cocci.259.jpg,cocci
extracted_images/cocci/cocci/cocci.1315.jpg,cocci
extracted_images/cocci/cocci/cocci.1473.jpg,cocci
extracted_images/cocci/cocci/cocci.503.jpg,cocci
extracted_images/cocci/cocci/cocci.265.jpg,cocci
extracted_images/cocci/cocci/cocci.1329.jpg,cocci
extracted_images/cocci/cocci/cocci.271.jpg,cocci
extracted_images/cocci/cocci/cocci.517.jpg,cocci
extracted_images/cocci/cocci/cocci.1498.jpg,cocci
extracted_images/cocci/cocci/cocci.1103.jpg,cocci
extracted_images/cocci/cocci/cocci.1665.jpg,cocci
extracted_images/cocci/cocci/cocci.1671.jpg,cocci
extracted_images/cocci/cocci/cocci.729.jpg,cocci
extracted_images/cocci/cocci/cocci.1117.jpg,cocci
extracted_images/cocci/cocci/cocci.1659.jpg,cocci
extracted_images/cocci/cocci/cocci.701.jpg,cocci
extracted_images/cocci/cocci/cocci.1881.jpg,cocci
extracted_images/cocci/cocci/cocci.715.jpg,cocci
extracted_images/cocci/cocci/cocci.1895.jpg,cocci
extracted_images/cocci/cocci/cocci.926.jpg,cocci
extracted_images/cocci/cocci/cocci.932.jpg,cocci
extracted_images/cocci/cocci/cocci.1842.jpg,cocci
extracted_images/cocci/cocci/cocci.1856.jpg,cocci
extracted_images/cocci/cocci/cocci.1077.jpg,cocci
extracted_images/cocci/cocci/cocci.649.jpg,cocci
extracted_images/cocci/cocci/cocci.1711.jpg,cocci
extracted_images/cocci/cocci/cocci.891.jpg,cocci
extracted_images/cocci/cocci/cocci.1705.jpg,cocci
extracted_images/cocci/cocci/cocci.885.jpg,cocci
extracted_images/cocci/cocci/cocci.1063.jpg,cocci
extracted_images/cocci/cocci/cocci.52.jpg,cocci
extracted_images/cocci/cocci/cocci.113.jpg,cocci
extracted_images/cocci/cocci/cocci.675.jpg,cocci
extracted_images/cocci/cocci/cocci.661.jpg,cocci
extracted_images/cocci/cocci/cocci.1739.jpg,cocci
extracted_images/cocci/cocci/cocci.46.jpg,cocci
extracted_images/cocci/cocci/cocci.107.jpg,cocci
extracted_images/cocci/cocci/cocci.852.jpg,cocci
extracted_images/cocci/cocci/cocci.846.jpg,cocci
extracted_images/cocci/cocci/cocci.91.jpg,cocci
extracted_images/cocci/cocci/cocci.1088.jpg,cocci
extracted_images/cocci/cocci/cocci.1936.jpg,cocci
extracted_images/cocci/cocci/cocci.1922.jpg,cocci
extracted_images/cocci/cocci/cocci.85.jpg,cocci
extracted_images/cocci/cocci/cocci.1513.jpg,cocci
extracted_images/cocci/cocci/cocci.1275.jpg,cocci
extracted_images/cocci/cocci/cocci.339.jpg,cocci
extracted_images/cocci/cocci/cocci.1261.jpg,cocci
extracted_images/cocci/cocci/cocci.1507.jpg,cocci
extracted_images/cocci/cocci/cocci.477.jpg,cocci
extracted_images/cocci/cocci/cocci.2026.jpg,cocci
extracted_images/cocci/cocci/cocci.311.jpg,cocci
extracted_images/cocci/cocci/cocci.1249.jpg,cocci
extracted_images/cocci/cocci/cocci.305.jpg,cocci
extracted_images/cocci/cocci/cocci.2032.jpg,cocci
extracted_images/cocci/cocci/cocci.463.jpg,cocci
extracted_images/cocci/cocci/cocci.488.jpg,cocci
extracted_images/cocci/cocci/cocci.489.jpg,cocci
extracted_images/cocci/cocci/cocci.304.jpg,cocci
extracted_images/cocci/cocci/cocci.462.jpg,cocci
extracted_images/cocci/cocci/cocci.2033.jpg,cocci
extracted_images/cocci/cocci/cocci.2027.jpg,cocci
extracted_images/cocci/cocci/cocci.476.jpg,cocci
extracted_images/cocci/cocci/cocci.1248.jpg,cocci
extracted_images/cocci/cocci/cocci.310.jpg,cocci
extracted_images/cocci/cocci/cocci.1260.jpg,cocci
extracted_images/cocci/cocci/cocci.338.jpg,cocci
extracted_images/cocci/cocci/cocci.1506.jpg,cocci
extracted_images/cocci/cocci/cocci.1512.jpg,cocci
extracted_images/cocci/cocci/cocci.1274.jpg,cocci
extracted_images/cocci/cocci/cocci.1923.jpg,cocci
extracted_images/cocci/cocci/cocci.84.jpg,cocci
extracted_images/cocci/cocci/cocci.1089.jpg,cocci
extracted_images/cocci/cocci/cocci.90.jpg,cocci
extracted_images/cocci/cocci/cocci.1937.jpg,cocci
extracted_images/cocci/cocci/cocci.847.jpg,cocci
extracted_images/cocci/cocci/cocci.853.jpg,cocci
extracted_images/cocci/cocci/cocci.1738.jpg,cocci
extracted_images/cocci/cocci/cocci.660.jpg,cocci
extracted_images/cocci/cocci/cocci.106.jpg,cocci
extracted_images/cocci/cocci/cocci.47.jpg,cocci
extracted_images/cocci/cocci/cocci.112.jpg,cocci
extracted_images/cocci/cocci/cocci.53.jpg,cocci
extracted_images/cocci/cocci/cocci.674.jpg,cocci
extracted_images/cocci/cocci/cocci.884.jpg,cocci
extracted_images/cocci/cocci/cocci.1704.jpg,cocci
extracted_images/cocci/cocci/cocci.1062.jpg,cocci
extracted_images/cocci/cocci/cocci.1076.jpg,cocci
extracted_images/cocci/cocci/cocci.890.jpg,cocci
extracted_images/cocci/cocci/cocci.1710.jpg,cocci
extracted_images/cocci/cocci/cocci.648.jpg,cocci
extracted_images/cocci/cocci/cocci.1857.jpg,cocci
extracted_images/cocci/cocci/cocci.1843.jpg,cocci
extracted_images/cocci/cocci/cocci.933.jpg,cocci
extracted_images/cocci/cocci/cocci.927.jpg,cocci
extracted_images/cocci/cocci/cocci.1894.jpg,cocci
extracted_images/cocci/cocci/cocci.714.jpg,cocci
extracted_images/cocci/cocci/cocci.1880.jpg,cocci
extracted_images/cocci/cocci/cocci.700.jpg,cocci
extracted_images/cocci/cocci/cocci.1658.jpg,cocci
extracted_images/cocci/cocci/cocci.728.jpg,cocci
extracted_images/cocci/cocci/cocci.1670.jpg,cocci
extracted_images/cocci/cocci/cocci.1116.jpg,cocci
extracted_images/cocci/cocci/cocci.1102.jpg,cocci
extracted_images/cocci/cocci/cocci.1664.jpg,cocci
extracted_images/cocci/cocci/cocci.1499.jpg,cocci
extracted_images/cocci/cocci/cocci.270.jpg,cocci
extracted_images/cocci/cocci/cocci.1328.jpg,cocci
extracted_images/cocci/cocci/cocci.516.jpg,cocci
extracted_images/cocci/cocci/cocci.502.jpg,cocci
extracted_images/cocci/cocci/cocci.264.jpg,cocci
extracted_images/cocci/cocci/cocci.1314.jpg,cocci
extracted_images/cocci/cocci/cocci.1472.jpg,cocci
extracted_images/cocci/cocci/cocci.1466.jpg,cocci
extracted_images/cocci/cocci/cocci.258.jpg,cocci
extracted_images/cocci/cocci/cocci.1300.jpg,cocci
extracted_images/cocci/cocci/cocci.1338.jpg,cocci
extracted_images/cocci/cocci/cocci.260.jpg,cocci
extracted_images/cocci/cocci/cocci.506.jpg,cocci
extracted_images/cocci/cocci/cocci.512.jpg,cocci
extracted_images/cocci/cocci/cocci.274.jpg,cocci
extracted_images/cocci/cocci/cocci.1304.jpg,cocci
extracted_images/cocci/cocci/cocci.1462.jpg,cocci
extracted_images/cocci/cocci/cocci.1476.jpg,cocci
extracted_images/cocci/cocci/cocci.1310.jpg,cocci
extracted_images/cocci/cocci/cocci.248.jpg,cocci
extracted_images/cocci/cocci/cocci.1489.jpg,cocci
extracted_images/cocci/cocci/cocci.704.jpg,cocci
extracted_images/cocci/cocci/cocci.1884.jpg,cocci
extracted_images/cocci/cocci/cocci.1648.jpg,cocci
extracted_images/cocci/cocci/cocci.710.jpg,cocci
extracted_images/cocci/cocci/cocci.1890.jpg,cocci
extracted_images/cocci/cocci/cocci.1660.jpg,cocci
extracted_images/cocci/cocci/cocci.738.jpg,cocci
extracted_images/cocci/cocci/cocci.1106.jpg,cocci
extracted_images/cocci/cocci/cocci.1112.jpg,cocci
extracted_images/cocci/cocci/cocci.1674.jpg,cocci
extracted_images/cocci/cocci/cocci.1847.jpg,cocci
extracted_images/cocci/cocci/cocci.1853.jpg,cocci
extracted_images/cocci/cocci/cocci.923.jpg,cocci
extracted_images/cocci/cocci/cocci.937.jpg,cocci
extracted_images/cocci/cocci/cocci.670.jpg,cocci
extracted_images/cocci/cocci/cocci.1728.jpg,cocci
extracted_images/cocci/cocci/cocci.57.jpg,cocci
extracted_images/cocci/cocci/cocci.116.jpg,cocci
extracted_images/cocci/cocci/cocci.43.jpg,cocci
extracted_images/cocci/cocci/cocci.102.jpg,cocci
extracted_images/cocci/cocci/cocci.664.jpg,cocci
extracted_images/cocci/cocci/cocci.1714.jpg,cocci
extracted_images/cocci/cocci/cocci.894.jpg,cocci
extracted_images/cocci/cocci/cocci.1072.jpg,cocci
extracted_images/cocci/cocci/cocci.1066.jpg,cocci
extracted_images/cocci/cocci/cocci.658.jpg,cocci
extracted_images/cocci/cocci/cocci.1700.jpg,cocci
extracted_images/cocci/cocci/cocci.880.jpg,cocci
extracted_images/cocci/cocci/cocci.1933.jpg,cocci
extracted_images/cocci/cocci/cocci.94.jpg,cocci
extracted_images/cocci/cocci/cocci.1099.jpg,cocci
extracted_images/cocci/cocci/cocci.80.jpg,cocci
extracted_images/cocci/cocci/cocci.1927.jpg,cocci
extracted_images/cocci/cocci/cocci.857.jpg,cocci
extracted_images/cocci/cocci/cocci.843.jpg,cocci
extracted_images/cocci/cocci/cocci.314.jpg,cocci
extracted_images/cocci/cocci/cocci.472.jpg,cocci
extracted_images/cocci/cocci/cocci.2023.jpg,cocci
extracted_images/cocci/cocci/cocci.2037.jpg,cocci
extracted_images/cocci/cocci/cocci.466.jpg,cocci
extracted_images/cocci/cocci/cocci.300.jpg,cocci
extracted_images/cocci/cocci/cocci.1258.jpg,cocci
extracted_images/cocci/cocci/cocci.328.jpg,cocci
extracted_images/cocci/cocci/cocci.1270.jpg,cocci
extracted_images/cocci/cocci/cocci.1516.jpg,cocci
extracted_images/cocci/cocci/cocci.1502.jpg,cocci
extracted_images/cocci/cocci/cocci.1264.jpg,cocci
extracted_images/cocci/cocci/cocci.499.jpg,cocci
extracted_images/cocci/cocci/cocci.498.jpg,cocci
extracted_images/cocci/cocci/cocci.1503.jpg,cocci
extracted_images/cocci/cocci/cocci.1265.jpg,cocci
extracted_images/cocci/cocci/cocci.1271.jpg,cocci
extracted_images/cocci/cocci/cocci.329.jpg,cocci
extracted_images/cocci/cocci/cocci.1517.jpg,cocci
extracted_images/cocci/cocci/cocci.467.jpg,cocci
extracted_images/cocci/cocci/cocci.2036.jpg,cocci
extracted_images/cocci/cocci/cocci.1259.jpg,cocci
extracted_images/cocci/cocci/cocci.301.jpg,cocci
extracted_images/cocci/cocci/cocci.315.jpg,cocci
extracted_images/cocci/cocci/cocci.2022.jpg,cocci
extracted_images/cocci/cocci/cocci.473.jpg,cocci
extracted_images/cocci/cocci/cocci.842.jpg,cocci
extracted_images/cocci/cocci/cocci.856.jpg,cocci
extracted_images/cocci/cocci/cocci.81.jpg,cocci
extracted_images/cocci/cocci/cocci.1098.jpg,cocci
extracted_images/cocci/cocci/cocci.1926.jpg,cocci
extracted_images/cocci/cocci/cocci.1932.jpg,cocci
extracted_images/cocci/cocci/cocci.95.jpg,cocci
extracted_images/cocci/cocci/cocci.1067.jpg,cocci
extracted_images/cocci/cocci/cocci.881.jpg,cocci
extracted_images/cocci/cocci/cocci.1701.jpg,cocci
extracted_images/cocci/cocci/cocci.659.jpg,cocci
extracted_images/cocci/cocci/cocci.895.jpg,cocci
extracted_images/cocci/cocci/cocci.1715.jpg,cocci
extracted_images/cocci/cocci/cocci.1073.jpg,cocci
extracted_images/cocci/cocci/cocci.103.jpg,cocci
extracted_images/cocci/cocci/cocci.42.jpg,cocci
extracted_images/cocci/cocci/cocci.665.jpg,cocci
extracted_images/cocci/cocci/cocci.1729.jpg,cocci
extracted_images/cocci/cocci/cocci.671.jpg,cocci
extracted_images/cocci/cocci/cocci.117.jpg,cocci
extracted_images/cocci/cocci/cocci.56.jpg,cocci
extracted_images/cocci/cocci/cocci.936.jpg,cocci
extracted_images/cocci/cocci/cocci.922.jpg,cocci
extracted_images/cocci/cocci/cocci.1852.jpg,cocci
extracted_images/cocci/cocci/cocci.1846.jpg,cocci
extracted_images/cocci/cocci/cocci.1113.jpg,cocci
extracted_images/cocci/cocci/cocci.1675.jpg,cocci
extracted_images/cocci/cocci/cocci.739.jpg,cocci
extracted_images/cocci/cocci/cocci.1661.jpg,cocci
extracted_images/cocci/cocci/cocci.1107.jpg,cocci
extracted_images/cocci/cocci/cocci.1891.jpg,cocci
extracted_images/cocci/cocci/cocci.711.jpg,cocci
extracted_images/cocci/cocci/cocci.1649.jpg,cocci
extracted_images/cocci/cocci/cocci.1885.jpg,cocci
extracted_images/cocci/cocci/cocci.705.jpg,cocci
extracted_images/cocci/cocci/cocci.1488.jpg,cocci
extracted_images/cocci/cocci/cocci.1477.jpg,cocci
extracted_images/cocci/cocci/cocci.249.jpg,cocci
extracted_images/cocci/cocci/cocci.1311.jpg,cocci
extracted_images/cocci/cocci/cocci.1305.jpg,cocci
extracted_images/cocci/cocci/cocci.1463.jpg,cocci
extracted_images/cocci/cocci/cocci.513.jpg,cocci
extracted_images/cocci/cocci/cocci.275.jpg,cocci
extracted_images/cocci/cocci/cocci.261.jpg,cocci
extracted_images/cocci/cocci/cocci.1339.jpg,cocci
extracted_images/cocci/cocci/cocci.507.jpg,cocci
extracted_images/cocci/cocci/cocci.277.jpg,cocci
extracted_images/cocci/cocci/cocci.511.jpg,cocci
extracted_images/cocci/cocci/cocci.1449.jpg,cocci
extracted_images/cocci/cocci/cocci.505.jpg,cocci
extracted_images/cocci/cocci/cocci.263.jpg,cocci
extracted_images/cocci/cocci/cocci.1313.jpg,cocci
extracted_images/cocci/cocci/cocci.1475.jpg,cocci
extracted_images/cocci/cocci/cocci.539.jpg,cocci
extracted_images/cocci/cocci/cocci.1461.jpg,cocci
extracted_images/cocci/cocci/cocci.1307.jpg,cocci
extracted_images/cocci/cocci/cocci.288.jpg,cocci
extracted_images/cocci/cocci/cocci.1893.jpg,cocci
extracted_images/cocci/cocci/cocci.713.jpg,cocci
extracted_images/cocci/cocci/cocci.1139.jpg,cocci
extracted_images/cocci/cocci/cocci.1887.jpg,cocci
extracted_images/cocci/cocci/cocci.707.jpg,cocci
extracted_images/cocci/cocci/cocci.1677.jpg,cocci
extracted_images/cocci/cocci/cocci.1111.jpg,cocci
extracted_images/cocci/cocci/cocci.1105.jpg,cocci
extracted_images/cocci/cocci/cocci.1663.jpg,cocci
extracted_images/cocci/cocci/cocci.1850.jpg,cocci
extracted_images/cocci/cocci/cocci.1688.jpg,cocci
extracted_images/cocci/cocci/cocci.908.jpg,cocci
extracted_images/cocci/cocci/cocci.1844.jpg,cocci
extracted_images/cocci/cocci/cocci.934.jpg,cocci
extracted_images/cocci/cocci/cocci.1878.jpg,cocci
extracted_images/cocci/cocci/cocci.920.jpg,cocci
extracted_images/cocci/cocci/cocci.667.jpg,cocci
extracted_images/cocci/cocci/cocci.1059.jpg,cocci
extracted_images/cocci/cocci/cocci.40.jpg,cocci
extracted_images/cocci/cocci/cocci.101.jpg,cocci
extracted_images/cocci/cocci/cocci.54.jpg,cocci
extracted_images/cocci/cocci/cocci.115.jpg,cocci
extracted_images/cocci/cocci/cocci.673.jpg,cocci
extracted_images/cocci/cocci/cocci.883.jpg,cocci
extracted_images/cocci/cocci/cocci.1703.jpg,cocci
extracted_images/cocci/cocci/cocci.1065.jpg,cocci
extracted_images/cocci/cocci/cocci.1071.jpg,cocci
extracted_images/cocci/cocci/cocci.68.jpg,cocci
extracted_images/cocci/cocci/cocci.129.jpg,cocci
extracted_images/cocci/cocci/cocci.897.jpg,cocci
extracted_images/cocci/cocci/cocci.1717.jpg,cocci
extracted_images/cocci/cocci/cocci.1924.jpg,cocci
extracted_images/cocci/cocci/cocci.83.jpg,cocci
extracted_images/cocci/cocci/cocci.97.jpg,cocci
extracted_images/cocci/cocci/cocci.868.jpg,cocci
extracted_images/cocci/cocci/cocci.1930.jpg,cocci
extracted_images/cocci/cocci/cocci.840.jpg,cocci
extracted_images/cocci/cocci/cocci.698.jpg,cocci
extracted_images/cocci/cocci/cocci.1918.jpg,cocci
extracted_images/cocci/cocci/cocci.854.jpg,cocci
extracted_images/cocci/cocci/cocci.303.jpg,cocci
extracted_images/cocci/cocci/cocci.2034.jpg,cocci
extracted_images/cocci/cocci/cocci.465.jpg,cocci
extracted_images/cocci/cocci/cocci.1529.jpg,cocci
extracted_images/cocci/cocci/cocci.471.jpg,cocci
extracted_images/cocci/cocci/cocci.2020.jpg,cocci
extracted_images/cocci/cocci/cocci.317.jpg,cocci
extracted_images/cocci/cocci/cocci.1267.jpg,cocci
extracted_images/cocci/cocci/cocci.1501.jpg,cocci
extracted_images/cocci/cocci/cocci.459.jpg,cocci
extracted_images/cocci/cocci/cocci.2008.jpg,cocci
extracted_images/cocci/cocci/cocci.1515.jpg,cocci
extracted_images/cocci/cocci/cocci.1273.jpg,cocci
extracted_images/cocci/cocci/cocci.1298.jpg,cocci
extracted_images/cocci/cocci/cocci.1299.jpg,cocci
extracted_images/cocci/cocci/cocci.1514.jpg,cocci
extracted_images/cocci/cocci/cocci.1272.jpg,cocci
extracted_images/cocci/cocci/cocci.1266.jpg,cocci
extracted_images/cocci/cocci/cocci.2009.jpg,cocci
extracted_images/cocci/cocci/cocci.458.jpg,cocci
extracted_images/cocci/cocci/cocci.1500.jpg,cocci
extracted_images/cocci/cocci/cocci.2021.jpg,cocci
extracted_images/cocci/cocci/cocci.470.jpg,cocci
extracted_images/cocci/cocci/cocci.1528.jpg,cocci
extracted_images/cocci/cocci/cocci.316.jpg,cocci
extracted_images/cocci/cocci/cocci.302.jpg,cocci
extracted_images/cocci/cocci/cocci.464.jpg,cocci
extracted_images/cocci/cocci/cocci.2035.jpg,cocci
extracted_images/cocci/cocci/cocci.855.jpg,cocci
extracted_images/cocci/cocci/cocci.1919.jpg,cocci
extracted_images/cocci/cocci/cocci.699.jpg,cocci
extracted_images/cocci/cocci/cocci.841.jpg,cocci
extracted_images/cocci/cocci/cocci.96.jpg,cocci
extracted_images/cocci/cocci/cocci.1931.jpg,cocci
extracted_images/cocci/cocci/cocci.869.jpg,cocci
extracted_images/cocci/cocci/cocci.1925.jpg,cocci
extracted_images/cocci/cocci/cocci.82.jpg,cocci
extracted_images/cocci/cocci/cocci.128.jpg,cocci
extracted_images/cocci/cocci/cocci.69.jpg,cocci
extracted_images/cocci/cocci/cocci.1070.jpg,cocci
extracted_images/cocci/cocci/cocci.1716.jpg,cocci
extracted_images/cocci/cocci/cocci.896.jpg,cocci
extracted_images/cocci/cocci/cocci.1702.jpg,cocci
extracted_images/cocci/cocci/cocci.882.jpg,cocci
extracted_images/cocci/cocci/cocci.1064.jpg,cocci
extracted_images/cocci/cocci/cocci.114.jpg,cocci
